0.3031 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
357.6494 	EXP 	text: color = 'green'
357.6587 	EXP 	text: color = 'green'
357.6671 	EXP 	text: color = 'green'
357.6762 	EXP 	text: color = 'green'
357.6847 	EXP 	text: color = 'green'
357.6939 	EXP 	text: color = 'green'
357.7043 	EXP 	text: color = 'green'
357.7127 	EXP 	text: color = 'green'
357.7222 	EXP 	text: color = 'green'
357.7305 	EXP 	text: color = 'green'
357.7399 	EXP 	text: color = 'green'
357.7484 	EXP 	text: color = 'green'
357.7577 	EXP 	text: color = 'green'
357.7662 	EXP 	text: color = 'green'
357.7755 	EXP 	text: color = 'green'
357.7839 	EXP 	text: color = 'green'
357.7931 	EXP 	text: color = 'green'
357.8036 	EXP 	text: color = 'green'
357.8116 	EXP 	text: color = 'green'
357.8215 	EXP 	text: color = 'green'
357.8300 	EXP 	text: color = 'green'
357.8396 	EXP 	text: color = 'green'
357.8481 	EXP 	text: color = 'green'
357.8578 	EXP 	text: color = 'green'
357.8662 	EXP 	text: color = 'green'
357.8758 	EXP 	text: color = 'green'
357.8842 	EXP 	text: color = 'green'
357.8936 	EXP 	text: color = 'green'
357.9035 	EXP 	text: color = 'green'
357.9118 	EXP 	text: color = 'green'
357.9216 	EXP 	text: color = 'green'
357.9305 	EXP 	text: color = 'green'
357.9400 	EXP 	text: color = 'green'
357.9488 	EXP 	text: color = 'green'
357.9582 	EXP 	text: color = 'green'
357.9667 	EXP 	text: color = 'green'
357.9760 	EXP 	text: color = 'green'
357.9864 	EXP 	text: color = 'green'
357.9943 	EXP 	text: color = 'green'
358.0044 	EXP 	text: color = 'green'
358.0126 	EXP 	text: color = 'green'
358.0219 	EXP 	text: color = 'green'
358.0307 	EXP 	text: color = 'green'
358.0399 	EXP 	text: color = 'green'
358.0483 	EXP 	text: color = 'green'
358.0581 	EXP 	text: color = 'green'
358.0667 	EXP 	text: color = 'green'
358.0765 	EXP 	text: color = 'green'
358.0867 	EXP 	text: color = 'green'
358.0951 	EXP 	text: color = 'green'
358.1046 	EXP 	text: color = 'green'
358.1136 	EXP 	text: color = 'green'
358.1229 	EXP 	text: color = 'green'
358.1312 	EXP 	text: color = 'green'
358.1404 	EXP 	text: color = 'green'
358.1488 	EXP 	text: color = 'green'
358.1582 	EXP 	text: color = 'green'
358.1666 	EXP 	text: color = 'green'
358.1758 	EXP 	text: color = 'green'
358.1843 	EXP 	text: color = 'green'
358.1935 	EXP 	text: color = 'green'
358.2046 	EXP 	text: color = 'green'
358.2129 	EXP 	text: color = 'green'
358.2222 	EXP 	text: color = 'green'
358.2307 	EXP 	text: color = 'green'
358.2404 	EXP 	text: color = 'green'
358.2493 	EXP 	text: color = 'green'
358.2585 	EXP 	text: color = 'green'
358.2670 	EXP 	text: color = 'green'
358.2766 	EXP 	text: color = 'green'
358.2868 	EXP 	text: color = 'green'
358.2953 	EXP 	text: color = 'green'
358.3047 	EXP 	text: color = 'green'
358.3131 	EXP 	text: color = 'green'
358.3228 	EXP 	text: color = 'green'
358.3313 	EXP 	text: color = 'green'
358.3406 	EXP 	text: color = 'green'
358.3491 	EXP 	text: color = 'green'
358.3583 	EXP 	text: color = 'green'
358.3668 	EXP 	text: color = 'green'
358.3758 	EXP 	text: color = 'green'
358.3842 	EXP 	text: color = 'green'
358.3933 	EXP 	text: color = 'green'
358.4035 	EXP 	text: color = 'green'
358.4118 	EXP 	text: color = 'green'
358.4218 	EXP 	text: color = 'green'
358.4302 	EXP 	text: color = 'green'
358.4394 	EXP 	text: color = 'green'
358.4478 	EXP 	text: color = 'green'
358.4568 	EXP 	text: color = 'green'
358.4654 	EXP 	text: color = 'green'
358.4743 	EXP 	text: color = 'green'
358.4830 	EXP 	text: color = 'green'
358.4922 	EXP 	text: color = 'green'
358.5006 	EXP 	text: color = 'green'
358.5099 	EXP 	text: color = 'green'
358.5203 	EXP 	text: color = 'green'
358.5323 	EXP 	text: color = 'green'
358.5413 	EXP 	text: color = 'green'
358.5498 	EXP 	text: color = 'green'
358.5591 	EXP 	text: color = 'green'
358.5820 	EXP 	text: color = 'green'
358.5896 	EXP 	text: color = 'green'
358.5975 	EXP 	text: color = 'green'
358.6067 	EXP 	text: color = 'green'
358.6154 	EXP 	text: color = 'green'
358.6247 	EXP 	text: color = 'green'
358.6334 	EXP 	text: color = 'green'
358.6425 	EXP 	text: color = 'green'
358.6510 	EXP 	text: color = 'green'
358.6602 	EXP 	text: color = 'green'
358.6705 	EXP 	text: color = 'green'
358.6786 	EXP 	text: color = 'green'
358.6885 	EXP 	text: color = 'green'
358.6969 	EXP 	text: color = 'green'
358.7064 	EXP 	text: color = 'green'
358.7146 	EXP 	text: color = 'green'
358.7241 	EXP 	text: color = 'green'
358.7331 	EXP 	text: color = 'green'
358.7331 	EXP 	hand_reset: autoDraw = True
358.7427 	EXP 	text: color = 'green'
358.7530 	EXP 	text: autoDraw = False
360.7267 	EXP 	New trial (rep=0, index=4): OrderedDict([('string', 'theme'), ('corrAns', 'theme')])
360.7397 	EXP 	hand_reset: autoDraw = False
360.7397 	EXP 	text: autoDraw = False
360.7397 	EXP 	hand_reset: autoDraw = False
360.7397 	EXP 	text: text = 'theme'
360.7397 	EXP 	text: color = 'white'
360.7397 	EXP 	text: autoDraw = True
361.3927 	DATA 	Keypress: t
361.4009 	EXP 	text: color = 'white'
361.4105 	EXP 	text: color = 'white'
361.4210 	EXP 	text: color = 'white'
361.4293 	EXP 	text: color = 'white'
361.4389 	EXP 	text: color = 'white'
361.4481 	EXP 	text: color = 'white'
361.4514 	DATA 	Keypress: h
361.4590 	EXP 	text: color = 'white'
361.4677 	EXP 	text: color = 'white'
361.4774 	EXP 	text: color = 'white'
361.4877 	EXP 	text: color = 'white'
361.4967 	EXP 	text: color = 'white'
361.5068 	EXP 	text: color = 'white'
361.5154 	EXP 	text: color = 'white'
361.5251 	EXP 	text: color = 'white'
361.5340 	EXP 	text: color = 'white'
361.5441 	EXP 	text: color = 'white'
361.5548 	EXP 	text: color = 'white'
361.5570 	DATA 	Keypress: e
361.5648 	EXP 	text: color = 'white'
361.5743 	EXP 	text: color = 'white'
361.5829 	EXP 	text: color = 'white'
361.5923 	EXP 	text: color = 'white'
361.6009 	EXP 	text: color = 'white'
361.6101 	EXP 	text: color = 'white'
361.6210 	EXP 	text: color = 'white'
361.6296 	EXP 	text: color = 'white'
361.6393 	EXP 	text: color = 'white'
361.6488 	EXP 	text: color = 'white'
361.6522 	DATA 	Keypress: m
361.6599 	EXP 	text: color = 'white'
361.6703 	EXP 	text: color = 'white'
361.6784 	EXP 	text: color = 'white'
361.6881 	EXP 	text: color = 'white'
361.6966 	EXP 	text: color = 'white'
361.7064 	EXP 	text: color = 'white'
361.7149 	EXP 	text: color = 'white'
361.7246 	EXP 	text: color = 'white'
361.7337 	EXP 	text: color = 'white'
361.7448 	EXP 	text: color = 'white'
361.7482 	DATA 	Keypress: e
361.7563 	EXP 	text: color = 'green'
361.7651 	EXP 	text: color = 'green'
361.7744 	EXP 	text: color = 'green'
361.7830 	EXP 	text: color = 'green'
361.7926 	EXP 	text: color = 'green'
361.8035 	EXP 	text: color = 'green'
361.8123 	EXP 	text: color = 'green'
361.8218 	EXP 	text: color = 'green'
361.8303 	EXP 	text: color = 'green'
361.8401 	EXP 	text: color = 'green'
361.8485 	EXP 	text: color = 'green'
361.8584 	EXP 	text: color = 'green'
361.8670 	EXP 	text: color = 'green'
361.8764 	EXP 	text: color = 'green'
361.8868 	EXP 	text: color = 'green'
361.8949 	EXP 	text: color = 'green'
361.9049 	EXP 	text: color = 'green'
361.9134 	EXP 	text: color = 'green'
361.9230 	EXP 	text: color = 'green'
361.9317 	EXP 	text: color = 'green'
361.9411 	EXP 	text: color = 'green'
361.9498 	EXP 	text: color = 'green'
361.9594 	EXP 	text: color = 'green'
361.9681 	EXP 	text: color = 'green'
361.9777 	EXP 	text: color = 'green'
361.9875 	EXP 	text: color = 'green'
361.9959 	EXP 	text: color = 'green'
362.0058 	EXP 	text: color = 'green'
362.0144 	EXP 	text: color = 'green'
362.0239 	EXP 	text: color = 'green'
362.0324 	EXP 	text: color = 'green'
362.0420 	EXP 	text: color = 'green'
362.0505 	EXP 	text: color = 'green'
362.0601 	EXP 	text: color = 'green'
362.0705 	EXP 	text: color = 'green'
362.0787 	EXP 	text: color = 'green'
362.0885 	EXP 	text: color = 'green'
362.0971 	EXP 	text: color = 'green'
362.1066 	EXP 	text: color = 'green'
362.1153 	EXP 	text: color = 'green'
362.1251 	EXP 	text: color = 'green'
362.1337 	EXP 	text: color = 'green'
362.1432 	EXP 	text: color = 'green'
362.1535 	EXP 	text: color = 'green'
362.1617 	EXP 	text: color = 'green'
362.1720 	EXP 	text: color = 'green'
362.1805 	EXP 	text: color = 'green'
362.1905 	EXP 	text: color = 'green'
362.1989 	EXP 	text: color = 'green'
362.2083 	EXP 	text: color = 'green'
362.2172 	EXP 	text: color = 'green'
362.2272 	EXP 	text: color = 'green'
362.2378 	EXP 	text: color = 'green'
362.2460 	EXP 	text: color = 'green'
362.2561 	EXP 	text: color = 'green'
362.2648 	EXP 	text: color = 'green'
362.2748 	EXP 	text: color = 'green'
362.2834 	EXP 	text: color = 'green'
362.2930 	EXP 	text: color = 'green'
362.3032 	EXP 	text: color = 'green'
362.3114 	EXP 	text: color = 'green'
362.3210 	EXP 	text: color = 'green'
362.3294 	EXP 	text: color = 'green'
362.3390 	EXP 	text: color = 'green'
362.3476 	EXP 	text: color = 'green'
362.3579 	EXP 	text: color = 'green'
362.3666 	EXP 	text: color = 'green'
362.3762 	EXP 	text: color = 'green'
362.3867 	EXP 	text: color = 'green'
362.3949 	EXP 	text: color = 'green'
362.4046 	EXP 	text: color = 'green'
362.4132 	EXP 	text: color = 'green'
362.4227 	EXP 	text: color = 'green'
362.4312 	EXP 	text: color = 'green'
362.4410 	EXP 	text: color = 'green'
362.4496 	EXP 	text: color = 'green'
362.4593 	EXP 	text: color = 'green'
362.4679 	EXP 	text: color = 'green'
362.4778 	EXP 	text: color = 'green'
362.4881 	EXP 	text: color = 'green'
362.4967 	EXP 	text: color = 'green'
362.5064 	EXP 	text: color = 'green'
362.5149 	EXP 	text: color = 'green'
362.5244 	EXP 	text: color = 'green'
362.5330 	EXP 	text: color = 'green'
362.5428 	EXP 	text: color = 'green'
362.5538 	EXP 	text: color = 'green'
362.5628 	EXP 	text: color = 'green'
362.5725 	EXP 	text: color = 'green'
362.5811 	EXP 	text: color = 'green'
362.5920 	EXP 	text: color = 'green'
362.6006 	EXP 	text: color = 'green'
362.6101 	EXP 	text: color = 'green'
362.6203 	EXP 	text: color = 'green'
362.6287 	EXP 	text: color = 'green'
362.6396 	EXP 	text: color = 'green'
362.6480 	EXP 	text: color = 'green'
362.6573 	EXP 	text: color = 'green'
362.6657 	EXP 	text: color = 'green'
362.6754 	EXP 	text: color = 'green'
362.6840 	EXP 	text: color = 'green'
362.6936 	EXP 	text: color = 'green'
362.7044 	EXP 	text: color = 'green'
362.7129 	EXP 	text: color = 'green'
362.7224 	EXP 	text: color = 'green'
362.7309 	EXP 	text: color = 'green'
362.7407 	EXP 	text: color = 'green'
362.7491 	EXP 	text: color = 'green'
362.7583 	EXP 	text: color = 'green'
362.7669 	EXP 	text: color = 'green'
362.7762 	EXP 	text: color = 'green'
362.7865 	EXP 	text: color = 'green'
362.7945 	EXP 	text: color = 'green'
362.8047 	EXP 	text: color = 'green'
362.8131 	EXP 	text: color = 'green'
362.8222 	EXP 	text: color = 'green'
362.8305 	EXP 	text: color = 'green'
362.8396 	EXP 	text: color = 'green'
362.8481 	EXP 	text: color = 'green'
362.8571 	EXP 	text: color = 'green'
362.8656 	EXP 	text: color = 'green'
362.8747 	EXP 	text: color = 'green'
362.8832 	EXP 	text: color = 'green'
362.8925 	EXP 	text: color = 'green'
362.9008 	EXP 	text: color = 'green'
362.9101 	EXP 	text: color = 'green'
362.9208 	EXP 	text: color = 'green'
362.9288 	EXP 	text: color = 'green'
362.9385 	EXP 	text: color = 'green'
362.9469 	EXP 	text: color = 'green'
362.9564 	EXP 	text: color = 'green'
362.9650 	EXP 	text: color = 'green'
362.9741 	EXP 	text: color = 'green'
362.9827 	EXP 	text: color = 'green'
362.9921 	EXP 	text: color = 'green'
363.0007 	EXP 	text: color = 'green'
363.0105 	EXP 	text: color = 'green'
363.0214 	EXP 	text: color = 'green'
363.0298 	EXP 	text: color = 'green'
363.0394 	EXP 	text: color = 'green'
363.0477 	EXP 	text: color = 'green'
363.0573 	EXP 	text: color = 'green'
363.0658 	EXP 	text: color = 'green'
363.0748 	EXP 	text: color = 'green'
363.0832 	EXP 	text: color = 'green'
363.0924 	EXP 	text: color = 'green'
363.1008 	EXP 	text: color = 'green'
363.1100 	EXP 	text: color = 'green'
363.1201 	EXP 	text: color = 'green'
363.1282 	EXP 	text: color = 'green'
363.1384 	EXP 	text: color = 'green'
363.1469 	EXP 	text: color = 'green'
363.1560 	EXP 	text: color = 'green'
363.1645 	EXP 	text: color = 'green'
363.1735 	EXP 	text: color = 'green'
363.1819 	EXP 	text: color = 'green'
363.1911 	EXP 	text: color = 'green'
363.1995 	EXP 	text: color = 'green'
363.2088 	EXP 	text: color = 'green'
363.2172 	EXP 	text: color = 'green'
363.2269 	EXP 	text: color = 'green'
363.2376 	EXP 	text: color = 'green'
363.2458 	EXP 	text: color = 'green'
363.2554 	EXP 	text: color = 'green'
363.2639 	EXP 	text: color = 'green'
363.2739 	EXP 	text: color = 'green'
363.2822 	EXP 	text: color = 'green'
363.2921 	EXP 	text: color = 'green'
363.3007 	EXP 	text: color = 'green'
363.3099 	EXP 	text: color = 'green'
363.3200 	EXP 	text: color = 'green'
363.3286 	EXP 	text: color = 'green'
363.3388 	EXP 	text: color = 'green'
363.3471 	EXP 	text: color = 'green'
363.3562 	EXP 	text: color = 'green'
363.3645 	EXP 	text: color = 'green'
363.3739 	EXP 	text: color = 'green'
363.3823 	EXP 	text: color = 'green'
363.3915 	EXP 	text: color = 'green'
363.3999 	EXP 	text: color = 'green'
363.4090 	EXP 	text: color = 'green'
363.4176 	EXP 	text: color = 'green'
363.4270 	EXP 	text: color = 'green'
363.4376 	EXP 	text: color = 'green'
363.4460 	EXP 	text: color = 'green'
363.4553 	EXP 	text: color = 'green'
363.4636 	EXP 	text: color = 'green'
363.4730 	EXP 	text: color = 'green'
363.4815 	EXP 	text: color = 'green'
363.4908 	EXP 	text: color = 'green'
363.4995 	EXP 	text: color = 'green'
363.5088 	EXP 	text: color = 'green'
363.5173 	EXP 	text: color = 'green'
363.5271 	EXP 	text: color = 'green'
363.5375 	EXP 	text: color = 'green'
363.5487 	EXP 	text: color = 'green'
363.5578 	EXP 	text: color = 'green'
363.5664 	EXP 	text: color = 'green'
363.5758 	EXP 	text: color = 'green'
363.5841 	EXP 	text: color = 'green'
363.5938 	EXP 	text: color = 'green'
363.6041 	EXP 	text: color = 'green'
363.6124 	EXP 	text: color = 'green'
363.6222 	EXP 	text: color = 'green'
363.6306 	EXP 	text: color = 'green'
363.6402 	EXP 	text: color = 'green'
363.6489 	EXP 	text: color = 'green'
363.6580 	EXP 	text: color = 'green'
363.6666 	EXP 	text: color = 'green'
363.6758 	EXP 	text: color = 'green'
363.6841 	EXP 	text: color = 'green'
363.6934 	EXP 	text: color = 'green'
363.7037 	EXP 	text: color = 'green'
363.7123 	EXP 	text: color = 'green'
363.7221 	EXP 	text: color = 'green'
363.7305 	EXP 	text: color = 'green'
363.7398 	EXP 	text: color = 'green'
363.7484 	EXP 	text: color = 'green'
363.7578 	EXP 	text: color = 'green'
363.7665 	EXP 	text: color = 'green'
363.7760 	EXP 	text: color = 'green'
363.7845 	EXP 	text: color = 'green'
363.7940 	EXP 	text: color = 'green'
363.8043 	EXP 	text: color = 'green'
363.8124 	EXP 	text: color = 'green'
363.8221 	EXP 	text: color = 'green'
363.8306 	EXP 	text: color = 'green'
363.8400 	EXP 	text: color = 'green'
363.8483 	EXP 	text: color = 'green'
363.8580 	EXP 	text: color = 'green'
363.8664 	EXP 	text: color = 'green'
363.8758 	EXP 	text: color = 'green'
363.8843 	EXP 	text: color = 'green'
363.8934 	EXP 	text: color = 'green'
363.9036 	EXP 	text: color = 'green'
363.9121 	EXP 	text: color = 'green'
363.9221 	EXP 	text: color = 'green'
363.9303 	EXP 	text: color = 'green'
363.9396 	EXP 	text: color = 'green'
363.9482 	EXP 	text: color = 'green'
363.9573 	EXP 	text: color = 'green'
363.9658 	EXP 	text: color = 'green'
363.9751 	EXP 	text: color = 'green'
363.9835 	EXP 	text: color = 'green'
363.9928 	EXP 	text: color = 'green'
364.0033 	EXP 	text: color = 'green'
364.0114 	EXP 	text: color = 'green'
364.0212 	EXP 	text: color = 'green'
364.0295 	EXP 	text: color = 'green'
364.0391 	EXP 	text: color = 'green'
364.0476 	EXP 	text: color = 'green'
364.0568 	EXP 	text: color = 'green'
364.0652 	EXP 	text: color = 'green'
364.0746 	EXP 	text: color = 'green'
364.0831 	EXP 	text: color = 'green'
364.0924 	EXP 	text: color = 'green'
364.1009 	EXP 	text: color = 'green'
364.1106 	EXP 	text: color = 'green'
364.1208 	EXP 	text: color = 'green'
364.1293 	EXP 	text: color = 'green'
364.1385 	EXP 	text: color = 'green'
364.1471 	EXP 	text: color = 'green'
364.1570 	EXP 	text: color = 'green'
364.1655 	EXP 	text: color = 'green'
364.1746 	EXP 	text: color = 'green'
364.1831 	EXP 	text: color = 'green'
364.1923 	EXP 	text: color = 'green'
364.2009 	EXP 	text: color = 'green'
364.2100 	EXP 	text: color = 'green'
364.2204 	EXP 	text: color = 'green'
364.2287 	EXP 	text: color = 'green'
364.2386 	EXP 	text: color = 'green'
364.2469 	EXP 	text: color = 'green'
364.2566 	EXP 	text: color = 'green'
364.2653 	EXP 	text: color = 'green'
364.2746 	EXP 	text: color = 'green'
364.2833 	EXP 	text: color = 'green'
364.2925 	EXP 	text: color = 'green'
364.3011 	EXP 	text: color = 'green'
364.3107 	EXP 	text: color = 'green'
364.3211 	EXP 	text: color = 'green'
364.3301 	EXP 	text: color = 'green'
364.3397 	EXP 	text: color = 'green'
364.3482 	EXP 	text: color = 'green'
364.3577 	EXP 	text: color = 'green'
364.3662 	EXP 	text: color = 'green'
364.3754 	EXP 	text: color = 'green'
364.3838 	EXP 	text: color = 'green'
364.3930 	EXP 	text: color = 'green'
364.4032 	EXP 	text: color = 'green'
364.4111 	EXP 	text: color = 'green'
364.4212 	EXP 	text: color = 'green'
364.4297 	EXP 	text: color = 'green'
364.4390 	EXP 	text: color = 'green'
364.4473 	EXP 	text: color = 'green'
364.4564 	EXP 	text: color = 'green'
364.4648 	EXP 	text: color = 'green'
364.4739 	EXP 	text: color = 'green'
364.4824 	EXP 	text: color = 'green'
364.4917 	EXP 	text: color = 'green'
364.5000 	EXP 	text: color = 'green'
364.5093 	EXP 	text: color = 'green'
364.5181 	EXP 	text: color = 'green'
364.5272 	EXP 	text: color = 'green'
364.5377 	EXP 	text: color = 'green'
364.5460 	EXP 	text: color = 'green'
364.5553 	EXP 	text: color = 'green'
364.5637 	EXP 	text: color = 'green'
364.5729 	EXP 	text: color = 'green'
364.5813 	EXP 	text: color = 'green'
364.5906 	EXP 	text: color = 'green'
364.5991 	EXP 	text: color = 'green'
364.6084 	EXP 	text: color = 'green'
364.6170 	EXP 	text: color = 'green'
364.6265 	EXP 	text: color = 'green'
364.6367 	EXP 	text: color = 'green'
364.6444 	EXP 	text: color = 'green'
364.6544 	EXP 	text: color = 'green'
364.6627 	EXP 	text: color = 'green'
364.6722 	EXP 	text: color = 'green'
364.6805 	EXP 	text: color = 'green'
364.6903 	EXP 	text: color = 'green'
364.6986 	EXP 	text: color = 'green'
364.7084 	EXP 	text: color = 'green'
364.7169 	EXP 	text: color = 'green'
364.7260 	EXP 	text: color = 'green'
364.7367 	EXP 	text: color = 'green'
364.7367 	EXP 	hand_reset: autoDraw = True
364.7452 	EXP 	text: autoDraw = False
366.7323 	EXP 	New trial (rep=0, index=5): OrderedDict([('string', 'cooed'), ('corrAns', 'cooed')])
366.7434 	EXP 	text: autoDraw = False
366.7434 	EXP 	hand_reset: autoDraw = False
366.7434 	EXP 	text: text = 'cooed'
366.7434 	EXP 	text: color = 'white'
366.7434 	EXP 	text: autoDraw = True
367.3973 	DATA 	Keypress: c
367.4052 	EXP 	text: color = 'white'
367.4139 	EXP 	text: color = 'white'
367.4238 	EXP 	text: color = 'white'
367.4325 	EXP 	text: color = 'white'
367.4425 	EXP 	text: color = 'white'
367.4528 	EXP 	text: color = 'white'
367.4610 	EXP 	text: color = 'white'
367.4714 	EXP 	text: color = 'white'
367.4800 	EXP 	text: color = 'white'
367.4897 	EXP 	text: color = 'white'
367.4985 	EXP 	text: color = 'white'
367.5018 	DATA 	Keypress: o
367.5099 	EXP 	text: color = 'white'
367.5213 	EXP 	text: color = 'white'
367.5299 	EXP 	text: color = 'white'
367.5393 	EXP 	text: color = 'white'
367.5481 	EXP 	text: color = 'white'
367.5582 	EXP 	text: color = 'white'
367.5670 	EXP 	text: color = 'white'
367.5768 	EXP 	text: color = 'white'
367.5880 	EXP 	text: color = 'white'
367.5968 	EXP 	text: color = 'white'
367.6065 	EXP 	text: color = 'white'
367.6151 	EXP 	text: color = 'white'
367.6247 	EXP 	text: color = 'white'
367.6336 	EXP 	text: color = 'white'
367.6434 	EXP 	text: color = 'white'
367.6471 	DATA 	Keypress: o
367.6550 	EXP 	text: color = 'white'
367.6637 	EXP 	text: color = 'white'
367.6733 	EXP 	text: color = 'white'
367.6820 	EXP 	text: color = 'white'
367.6915 	EXP 	text: color = 'white'
367.6999 	EXP 	text: color = 'white'
367.7101 	EXP 	text: color = 'white'
367.7205 	EXP 	text: color = 'white'
367.7289 	EXP 	text: color = 'white'
367.7399 	EXP 	text: color = 'white'
367.7485 	EXP 	text: color = 'white'
367.7586 	EXP 	text: color = 'white'
367.7608 	DATA 	Keypress: e
367.7703 	EXP 	text: color = 'white'
367.7787 	EXP 	text: color = 'white'
367.7887 	EXP 	text: color = 'white'
367.7974 	EXP 	text: color = 'white'
367.8070 	EXP 	text: color = 'white'
367.8157 	EXP 	text: color = 'white'
367.8254 	EXP 	text: color = 'white'
367.8343 	EXP 	text: color = 'white'
367.8440 	EXP 	text: color = 'white'
367.8547 	EXP 	text: color = 'white'
367.8632 	EXP 	text: color = 'white'
367.8727 	EXP 	text: color = 'white'
367.8813 	EXP 	text: color = 'white'
367.8910 	EXP 	text: color = 'white'
367.9000 	EXP 	text: color = 'white'
367.9098 	EXP 	text: color = 'white'
367.9203 	EXP 	text: color = 'white'
367.9288 	EXP 	text: color = 'white'
367.9386 	EXP 	text: color = 'white'
367.9471 	EXP 	text: color = 'white'
367.9571 	EXP 	text: color = 'white'
367.9595 	DATA 	Keypress: d
367.9676 	EXP 	text: color = 'green'
367.9771 	EXP 	text: color = 'green'
367.9874 	EXP 	text: color = 'green'
367.9959 	EXP 	text: color = 'green'
368.0060 	EXP 	text: color = 'green'
368.0146 	EXP 	text: color = 'green'
368.0242 	EXP 	text: color = 'green'
368.0333 	EXP 	text: color = 'green'
368.0437 	EXP 	text: color = 'green'
368.0544 	EXP 	text: color = 'green'
368.0627 	EXP 	text: color = 'green'
368.0725 	EXP 	text: color = 'green'
368.0814 	EXP 	text: color = 'green'
368.0910 	EXP 	text: color = 'green'
368.1001 	EXP 	text: color = 'green'
368.1102 	EXP 	text: color = 'green'
368.1203 	EXP 	text: color = 'green'
368.1287 	EXP 	text: color = 'green'
368.1387 	EXP 	text: color = 'green'
368.1473 	EXP 	text: color = 'green'
368.1570 	EXP 	text: color = 'green'
368.1658 	EXP 	text: color = 'green'
368.1755 	EXP 	text: color = 'green'
368.1846 	EXP 	text: color = 'green'
368.1944 	EXP 	text: color = 'green'
368.2045 	EXP 	text: color = 'green'
368.2130 	EXP 	text: color = 'green'
368.2226 	EXP 	text: color = 'green'
368.2316 	EXP 	text: color = 'green'
368.2412 	EXP 	text: color = 'green'
368.2500 	EXP 	text: color = 'green'
368.2598 	EXP 	text: color = 'green'
368.2701 	EXP 	text: color = 'green'
368.2784 	EXP 	text: color = 'green'
368.2883 	EXP 	text: color = 'green'
368.2970 	EXP 	text: color = 'green'
368.3069 	EXP 	text: color = 'green'
368.3153 	EXP 	text: color = 'green'
368.3250 	EXP 	text: color = 'green'
368.3339 	EXP 	text: color = 'green'
368.3436 	EXP 	text: color = 'green'
368.3546 	EXP 	text: color = 'green'
368.3631 	EXP 	text: color = 'green'
368.3725 	EXP 	text: color = 'green'
368.3813 	EXP 	text: color = 'green'
368.3911 	EXP 	text: color = 'green'
368.3995 	EXP 	text: color = 'green'
368.4095 	EXP 	text: color = 'green'
368.4198 	EXP 	text: color = 'green'
368.4282 	EXP 	text: color = 'green'
368.4384 	EXP 	text: color = 'green'
368.4469 	EXP 	text: color = 'green'
368.4566 	EXP 	text: color = 'green'
368.4653 	EXP 	text: color = 'green'
368.4747 	EXP 	text: color = 'green'
368.4835 	EXP 	text: color = 'green'
368.4934 	EXP 	text: color = 'green'
368.5035 	EXP 	text: color = 'green'
368.5120 	EXP 	text: color = 'green'
368.5222 	EXP 	text: color = 'green'
368.5308 	EXP 	text: color = 'green'
368.5401 	EXP 	text: color = 'green'
368.5489 	EXP 	text: color = 'green'
368.5585 	EXP 	text: color = 'green'
368.5671 	EXP 	text: color = 'green'
368.5765 	EXP 	text: color = 'green'
368.5871 	EXP 	text: color = 'green'
368.5990 	EXP 	text: color = 'green'
368.6082 	EXP 	text: color = 'green'
368.6170 	EXP 	text: color = 'green'
368.6263 	EXP 	text: color = 'green'
368.6368 	EXP 	text: color = 'green'
368.6450 	EXP 	text: color = 'green'
368.6546 	EXP 	text: color = 'green'
368.6635 	EXP 	text: color = 'green'
368.6732 	EXP 	text: color = 'green'
368.6818 	EXP 	text: color = 'green'
368.6910 	EXP 	text: color = 'green'
368.6995 	EXP 	text: color = 'green'
368.7087 	EXP 	text: color = 'green'
368.7171 	EXP 	text: color = 'green'
368.7263 	EXP 	text: color = 'green'
368.7364 	EXP 	text: color = 'green'
368.7445 	EXP 	text: color = 'green'
368.7547 	EXP 	text: color = 'green'
368.7632 	EXP 	text: color = 'green'
368.7726 	EXP 	text: color = 'green'
368.7810 	EXP 	text: color = 'green'
368.7908 	EXP 	text: color = 'green'
368.7998 	EXP 	text: color = 'green'
368.8095 	EXP 	text: color = 'green'
368.8198 	EXP 	text: color = 'green'
368.8281 	EXP 	text: color = 'green'
368.8386 	EXP 	text: color = 'green'
368.8471 	EXP 	text: color = 'green'
368.8564 	EXP 	text: color = 'green'
368.8652 	EXP 	text: color = 'green'
368.8751 	EXP 	text: color = 'green'
368.8839 	EXP 	text: color = 'green'
368.8936 	EXP 	text: color = 'green'
368.9037 	EXP 	text: color = 'green'
368.9118 	EXP 	text: color = 'green'
368.9217 	EXP 	text: color = 'green'
368.9307 	EXP 	text: color = 'green'
368.9406 	EXP 	text: color = 'green'
368.9494 	EXP 	text: color = 'green'
368.9590 	EXP 	text: color = 'green'
368.9678 	EXP 	text: color = 'green'
368.9776 	EXP 	text: color = 'green'
368.9879 	EXP 	text: color = 'green'
368.9966 	EXP 	text: color = 'green'
369.0063 	EXP 	text: color = 'green'
369.0149 	EXP 	text: color = 'green'
369.0247 	EXP 	text: color = 'green'
369.0334 	EXP 	text: color = 'green'
369.0429 	EXP 	text: color = 'green'
369.0534 	EXP 	text: color = 'green'
369.0621 	EXP 	text: color = 'green'
369.0717 	EXP 	text: color = 'green'
369.0804 	EXP 	text: color = 'green'
